molecule_chembl_id,pIC50,smile,ROMol
CHEMBL381306,5.22,Brc1ccc2c(c1)CNc1c(NCc3ccccc3)ncnc1O2,<rdkit.Chem.rdchem.Mol object at 0x000001D6A021F040>
CHEMBL2385988,5.22,CCOc1ccc(C(=O)Nc2nccc(-c3cccnc3)n2)cc1NC(=O)/C=C/CN(C)C,<rdkit.Chem.rdchem.Mol object at 0x000001D6A021F0B0>
CHEMBL4090330,5.22,C=CC(=O)Nc1cc(Nc2n[nH]c3ccccc23)ccc1N(C)CCN(C)C,<rdkit.Chem.rdchem.Mol object at 0x000001D6A021F120>
CHEMBL372246,5.22,C=CC(=O)Nc1cc2c(Nc3cc(Cl)c(Cl)cc3F)ncnc2cc1N1CCN(C)CC1,<rdkit.Chem.rdchem.Mol object at 0x000001D6A021F190>
CHEMBL1242472,5.22,CCOc1ccc(-c2nn(C(C)C)c3ncnc(N)c23)cc1OC,<rdkit.Chem.rdchem.Mol object at 0x000001D6A021F200>
CHEMBL171085,5.22,O=C(O)Cc1cc(NCc2cc(O)ccc2O)ccc1O,<rdkit.Chem.rdchem.Mol object at 0x000001D6A021F270>
CHEMBL1958219,5.22,COc1ccc(C2=NN(C3=NC(=O)CS3)C(c3ccc(F)cc3)C2)cc1,<rdkit.Chem.rdchem.Mol object at 0x000001D6A021F2E0>
CHEMBL1241439,5.22,CC(C)n1nc(-c2cc(C=O)co2)c2c(N)ncnc21,<rdkit.Chem.rdchem.Mol object at 0x000001D6A021F350>
CHEMBL4072687,5.22,COc1ccc(CNc2nc(N)nc3[nH]c4cc(C)c(O)cc4c23)cc1,<rdkit.Chem.rdchem.Mol object at 0x000001D6A021F3C0>
CHEMBL296419,5.22,COc1ccc(CCN2CCC(Nc3nc4ccccc4n3Cc3ccc(F)cc3)CC2)cc1,<rdkit.Chem.rdchem.Mol object at 0x000001D6A021F430>
CHEMBL2385993,5.22,Cc1ccc(NC(=O)c2ccc(CN3CCN(C)CC3)cc2)cc1C(=O)Nc1nccc(-c2cccc(F)c2)n1,<rdkit.Chem.rdchem.Mol object at 0x000001D6A021F4A0>
CHEMBL1812556,5.22,COc1cccc(/C=C/C(=O)Nc2ccc3ncnc(Nc4cccc(Br)c4)c3c2)c1,<rdkit.Chem.rdchem.Mol object at 0x000001D6A021F510>
CHEMBL593909,5.21,COc1cc2c(Nc3ccc(-c4nc5ccc(Cl)cc5s4)cc3F)ncnc2cc1OCCCN1CCN(C)CC1,<rdkit.Chem.rdchem.Mol object at 0x000001D6A021F580>
CHEMBL3608432,5.21,C=CC(=O)N[C@@H]1CN(c2nc(Nc3cn(C)nc3C)c3ncn(C(C)C)c3n2)C[C@H]1F,<rdkit.Chem.rdchem.Mol object at 0x000001D6A021F5F0>
CHEMBL3237946,5.21,CCOC(=O)C1=C(N)N(c2cccnc2)C2=C(C(=O)CCC2)C1c1c(C)nn(-c2ccc(Cl)cc2)c1Cl,<rdkit.Chem.rdchem.Mol object at 0x000001D6A021F660>
CHEMBL4217686,5.21,COc1cc(N2CCN(C)CC2)ccc1Nc1ncc(Cl)c(Oc2ccc(NC(=O)CCO)cc2)n1,<rdkit.Chem.rdchem.Mol object at 0x000001D6A021F6D0>
CHEMBL299026,5.21,CCN(CC)CCCNc1ncc2cc(-c3c(Cl)cccc3Cl)c(NC(=O)NC(C)(C)C)nc2n1,<rdkit.Chem.rdchem.Mol object at 0x000001D6A021F740>
CHEMBL2047027,5.21,C#Cc1cccc(NC(=O)c2cccc(NC(=O)CCCCCC(=O)NO)c2)c1,<rdkit.Chem.rdchem.Mol object at 0x000001D6A021F7B0>
CHEMBL2316150,5.21,COc1cccc(/C=C2\CCC/C(=C\c3cc(OC)cc(OC)c3)C2=O)c1,<rdkit.Chem.rdchem.Mol object at 0x000001D6A021F820>
CHEMBL161226,5.21,CNC(=O)c1c(SSc2[nH]c3ccccc3c2C(=O)NC)[nH]c2ccccc12,<rdkit.Chem.rdchem.Mol object at 0x000001D6A021F890>
CHEMBL2018751,5.21,COC(=O)Nc1ccc(Nc2ncnc3cc(OC)c(OC)cc23)cc1Cl,<rdkit.Chem.rdchem.Mol object at 0x000001D6A021F900>
CHEMBL329183,5.21,O=[N+]([O-])c1ccc2c(Nc3cccc(F)c3)ncnc2c1,<rdkit.Chem.rdchem.Mol object at 0x000001D6A021F970>
CHEMBL3088224,5.21,Cc1ccc(C(=O)N/N=C(/Cn2c([N+](=O)[O-])cnc2C)c2ccc(Br)cc2)cc1,<rdkit.Chem.rdchem.Mol object at 0x000001D6A021F9E0>
CHEMBL1956887,5.21,Nc1nc(Nc2cccc(Br)c2)c2cc(Cc3ccc(-c4ccccc4)cc3)[nH]c2n1,<rdkit.Chem.rdchem.Mol object at 0x000001D6A021FA50>
CHEMBL3221558,5.21,COC(=O)Nc1ccc(Nc2ncnc3cc(OC)c(OC)cc23)cc1Cl.Cl,<rdkit.Chem.rdchem.Mol object at 0x000001D6A021FAC0>
CHEMBL3915538,5.21,Nc1ncnc2c1c(-c1ccc(Oc3ccccc3)cc1)nn2C[C@@H]1CCCN1C(=O)/C=C/CN1CCOCC1,<rdkit.Chem.rdchem.Mol object at 0x000001D6A021FB30>
CHEMBL2437294,5.21,CC(=O)N1CCN(C(=O)Cn2c(-c3ccc(C)cc3)csc2=N)CC1,<rdkit.Chem.rdchem.Mol object at 0x000001D6A021FBA0>
CHEMBL346553,5.21,COC(=O)c1ccc(C(=O)c2c(SSc3c(C(=O)c4ccc(C(=O)OC)cc4)c4ccccc4n3C)n(C)c3ccccc23)cc1,<rdkit.Chem.rdchem.Mol object at 0x000001D6A021FC10>
CHEMBL137422,5.21,CNC(=O)c1c([Se][Se]c2c(C(=O)NC)c3ccccc3n2C)n(C)c2ccccc12,<rdkit.Chem.rdchem.Mol object at 0x000001D6A021FC80>
CHEMBL485745,5.2,Fc1ccc(-c2nn3ccccc3c2-c2ccncc2)cc1,<rdkit.Chem.rdchem.Mol object at 0x000001D6A021FCF0>
CHEMBL1172573,5.2,NC(=S)N1N=C(c2ccc(Cl)c(Cl)c2)CC1c1ccc(F)cc1,<rdkit.Chem.rdchem.Mol object at 0x000001D6A021FD60>
CHEMBL4456370,5.2,OC(c1cccs1)c1cc2ccccc2nc1Cl,<rdkit.Chem.rdchem.Mol object at 0x000001D6A021FDD0>
CHEMBL3425669,5.2,COc1cc(N2CCN(C)CC2)ccc1Nc1ncc(Cl)c(Oc2cccc(NC(=O)/C(=C/c3ccc(N(C)C)cc3)C(F)(F)F)c2)n1,<rdkit.Chem.rdchem.Mol object at 0x000001D6A021FE40>
CHEMBL3425668,5.2,COc1cc(N2CCN(C)CC2)ccc1Nc1ncc(Cl)c(Oc2cccc(NC(=O)/C(=C/c3ccc(F)cc3)C(F)(F)F)c2)n1,<rdkit.Chem.rdchem.Mol object at 0x000001D6A021FEB0>
CHEMBL204223,5.2,COc1cc(OC)c2c(c1)Oc1ncnc(Nc3cccc(Br)c3)c1NC2,<rdkit.Chem.rdchem.Mol object at 0x000001D6A021FF20>
CHEMBL1242379,5.2,COc1ccc(-c2nn(C(C)(C)C)c3ncnc(N)c23)cc1OC,<rdkit.Chem.rdchem.Mol object at 0x000001D6A021FF90>
CHEMBL4456359,5.2,CC#CC(=O)Nc1cccc(-c2c(-c3ccccc3)oc3ncnc(N[C@H](CO)c4ccccc4)c23)c1,<rdkit.Chem.rdchem.Mol object at 0x000001D6A0220040>
CHEMBL31745,5.2,CC#CC(=O)Nc1cnc2ncc(C#N)c(Nc3cccc(Br)c3)c2c1,<rdkit.Chem.rdchem.Mol object at 0x000001D6A02200B0>
CHEMBL597303,5.2,CCCCCCCNC(=O)COc1cc(O)c2c(=O)cc(-c3ccccc3)oc2c1,<rdkit.Chem.rdchem.Mol object at 0x000001D6A0220120>
CHEMBL3263374,5.2,O=C1CSC(N2N=C(c3ccccc3)CC2c2ccc3ccccc3c2)=N1,<rdkit.Chem.rdchem.Mol object at 0x000001D6A0220190>
CHEMBL461781,5.2,FC(F)(F)c1ccc(-n2cnnc2SCc2nc(COc3c(Cl)cccc3Cl)no2)cc1,<rdkit.Chem.rdchem.Mol object at 0x000001D6A0220200>
CHEMBL1822062,5.2,COc1ccc(C2=NN(c3nc(-c4ccc(Cl)cc4)cs3)C(c3ccc(Br)cc3)C2)cc1,<rdkit.Chem.rdchem.Mol object at 0x000001D6A0220270>
CHEMBL1822064,5.2,COc1ccc(C2=NN(c3nc(-c4ccc(Cl)cc4)cs3)C(c3ccc(OC)cc3)C2)cc1,<rdkit.Chem.rdchem.Mol object at 0x000001D6A02202E0>
CHEMBL2018754,5.19,CCCCOC(=O)Nc1ccc(Nc2ncnc3cc(OC)c(OC)cc23)cc1Cl,<rdkit.Chem.rdchem.Mol object at 0x000001D6A0220350>
CHEMBL3233768,5.19,C/C=C(\C)C(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2s1,<rdkit.Chem.rdchem.Mol object at 0x000001D6A02203C0>
CHEMBL1242113,5.19,CCn1nc(-c2ccc(OC)c(O)c2)c2c(N)ncnc21,<rdkit.Chem.rdchem.Mol object at 0x000001D6A0220430>
CHEMBL3586176,5.19,Cc1cccc(/C=C2/SC(N3CCC[C@H]3C(=O)Nc3ccc4ncnc(Nc5cccc(Cl)c5)c4c3)=NC2=O)n1,<rdkit.Chem.rdchem.Mol object at 0x000001D6A02204A0>
CHEMBL483321,5.19,COCC(=O)NC/C=C/c1ccc2ncnc(Nc3ccc(Oc4ccc(C)nc4)c(C)c3)c2c1,<rdkit.Chem.rdchem.Mol object at 0x000001D6A0220510>
CHEMBL1958038,5.19,O=C1CSC(N2N=C(c3ccc(Br)cc3)CC2c2ccc(F)cc2)=N1,<rdkit.Chem.rdchem.Mol object at 0x000001D6A0220580>
CHEMBL3915306,5.19,O=C(CBr)OCCn1c(=O)oc2cc3ncnc(Nc4ccc(OCc5ccc(Cl)cc5)cc4)c3cc21,<rdkit.Chem.rdchem.Mol object at 0x000001D6A02205F0>
CHEMBL3221259,5.19,CCCCOC(=O)Nc1ccc(Nc2ncnc3cc(OC)c(OC)cc23)cc1Cl.Cl,<rdkit.Chem.rdchem.Mol object at 0x000001D6A0220660>
CHEMBL335932,5.19,CO[C@H]1[C@@H](N(C)C(=O)C(F)(F)F)C[C@@H]2O[C@@]1(C)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,<rdkit.Chem.rdchem.Mol object at 0x000001D6A02206D0>
CHEMBL554566,5.19,Cc1cccc(N(C)c2ncnc3cc(C)c(C)cc23)c1.Cl,<rdkit.Chem.rdchem.Mol object at 0x000001D6A0220740>
CHEMBL333553,5.19,N#C/C(=C\c1cc(O)c(O)c(CSc2nc3ccccc3s2)c1)C(N)=O,<rdkit.Chem.rdchem.Mol object at 0x000001D6A02207B0>
CHEMBL176470,5.19,Nc1ncnc2c1c(-c1ccccc1)cn2-c1ccccc1CNCCO,<rdkit.Chem.rdchem.Mol object at 0x000001D6A0220820>
CHEMBL4063701,5.19,CCC(=O)N1CCC[C@@H](n2nc(-c3ccc(C(F)(F)F)cc3)c3c(N)ncnc32)C1,<rdkit.Chem.rdchem.Mol object at 0x000001D6A0220890>
CHEMBL292323,5.19,COc1cccc2c(C(=O)Nc3ccccc3)c(SSc3c(C(=O)Nc4ccccc4)c4cccc(OC)c4n3C)n(C)c12,<rdkit.Chem.rdchem.Mol object at 0x000001D6A0220900>
CHEMBL1828869,5.19,O=C(Cc1ccc(F)cc1)NS(=O)(=O)c1ccc(Br)cc1,<rdkit.Chem.rdchem.Mol object at 0x000001D6A0220970>
CHEMBL4210744,5.19,COc1cc(N2CCN(C)CC2)ccc1Nc1ncc(Cl)c(Oc2cccc(N)c2)n1,<rdkit.Chem.rdchem.Mol object at 0x000001D6A02209E0>
CHEMBL1173601,5.19,NC(=S)N1N=C(c2ccc(Cl)c(Cl)c2)CC1c1ccccc1Br,<rdkit.Chem.rdchem.Mol object at 0x000001D6A0220A50>
CHEMBL1958035,5.18,Cc1ccc(C2CC(c3ccc(Cl)cc3)=NN2C2=NC(=O)CS2)cc1,<rdkit.Chem.rdchem.Mol object at 0x000001D6A0220AC0>
CHEMBL330879,5.18,COc1cc(/C=C(\C#N)C(N)=O)cc(CSc2ccc3ccccc3c2)c1O,<rdkit.Chem.rdchem.Mol object at 0x000001D6A0220B30>
CHEMBL3746421,5.18,CC(=O)N1N=C(c2ccc(C(F)(F)F)cc2)CC1c1ccc(C(=O)OC(C)Cn2c([N+](=O)[O-])cnc2C)cc1,<rdkit.Chem.rdchem.Mol object at 0x000001D6A0220BA0>
CHEMBL1173665,5.18,NC(=S)N1N=C(c2ccc(Cl)c(Cl)c2)CC1c1ccccc1F,<rdkit.Chem.rdchem.Mol object at 0x000001D6A0220C10>
CHEMBL3747152,5.18,CC(=O)N1N=C(c2ccc(F)cc2)CC1c1ccc(C(=O)OC(C)Cn2c([N+](=O)[O-])cnc2C)cc1,<rdkit.Chem.rdchem.Mol object at 0x000001D6A0220C80>
CHEMBL1812566,5.18,COc1cccc(/C=C/C(=O)Nc2ccc3ncnc(Nc4cccc(Cl)c4)c3c2)c1,<rdkit.Chem.rdchem.Mol object at 0x000001D6A0220CF0>
CHEMBL2437302,5.18,N=c1scc(-c2ccc(Cl)cc2)n1CC(=O)N1CCOCC1,<rdkit.Chem.rdchem.Mol object at 0x000001D6A0220D60>
CHEMBL4536146,5.18,C=CC(=O)Nc1cc(Nc2nccc(-c3cn(C)c4cccnc34)n2)c(OC)cc1N(C)CCNC,<rdkit.Chem.rdchem.Mol object at 0x000001D6A0220DD0>
CHEMBL122522,5.17,COc1cc(C=C(C#N)C#N)cc(CSc2ccccc2)c1O,<rdkit.Chem.rdchem.Mol object at 0x000001D6A0220E40>
CHEMBL1828865,5.17,O=C(Cc1ccc(F)cc1)NS(=O)(=O)c1ccccc1,<rdkit.Chem.rdchem.Mol object at 0x000001D6A0220EB0>
CHEMBL56236,5.17,Cc1cc(C)c(C)c(-c2cc3cnc(N)nc3nc2NC(=O)NC(C)(C)C)c1C,<rdkit.Chem.rdchem.Mol object at 0x000001D6A0220F20>
CHEMBL2029692,5.17,O=C(Cn1c(-c2ccccc2)cc(=O)n2ncnc12)NNC(=S)Nc1ccccc1,<rdkit.Chem.rdchem.Mol object at 0x000001D6A0220F90>
CHEMBL309765,5.17,CN1C(=S)C(CCC(=O)O)c2ccccc21,<rdkit.Chem.rdchem.Mol object at 0x000001D6A0221040>
CHEMBL2437475,5.17,COc1ccc(-n2c(=O)cnc3cnc(Nc4ccc(N)cc4)nc32)cc1,<rdkit.Chem.rdchem.Mol object at 0x000001D6A02210B0>
CHEMBL3604939,5.17,CN(C)C/C=C/C(=O)Nc1cccc(Oc2nc(Nc3n[nH]c4ccccc34)cc(N3CCN(C)CC3)n2)c1,<rdkit.Chem.rdchem.Mol object at 0x000001D6A0221120>
CHEMBL2064391,5.17,CC(=O)c1cccc(Nc2ncnc3cc4oc(=O)n(CCCN5CCOCC5)c4cc23)c1,<rdkit.Chem.rdchem.Mol object at 0x000001D6A0221190>
CHEMBL1173714,5.17,Cc1ncc([N+](=O)[O-])n1CCOC(=O)/C=C/c1ccc(C(C)C)cc1,<rdkit.Chem.rdchem.Mol object at 0x000001D6A0221200>
CHEMBL84513,5.17,O=C(O)CCCC1C(S)=Nc2ccccc21,<rdkit.Chem.rdchem.Mol object at 0x000001D6A0221270>
CHEMBL604671,5.17,O=C1CSC(N/N=C/c2ccc([N+](=O)[O-])cc2)=N1,<rdkit.Chem.rdchem.Mol object at 0x000001D6A02212E0>
CHEMBL3892960,5.17,C=CC(=O)NC1CCC(n2c(NC(=O)c3cccc(C(F)(F)F)c3)nc3cc(C)ccc32)C1,<rdkit.Chem.rdchem.Mol object at 0x000001D6A0221350>
CHEMBL1241863,5.17,CC(C)n1nc(-c2ccc3[nH]c(=O)ccc3c2)c2c(N)ncnc21,<rdkit.Chem.rdchem.Mol object at 0x000001D6A02213C0>
CHEMBL2316145,5.17,COc1cc(/C=C2\CCC/C(=C\c3cccc(Br)c3)C2=O)cc(OC)c1,<rdkit.Chem.rdchem.Mol object at 0x000001D6A0221430>
CHEMBL1241950,5.16,CC(C)n1nc(-c2ccc3nc(NN)ccc3c2)c2c(N)ncnc21,<rdkit.Chem.rdchem.Mol object at 0x000001D6A02214A0>
CHEMBL1761929,5.16,COC(=O)Nc1ccc(Nc2ncnc3cc(OC)c(OC)cc23)cc1,<rdkit.Chem.rdchem.Mol object at 0x000001D6A0221510>
CHEMBL203529,5.16,Fc1ccc2c(c1)CNc1c(Nc3ccccc3)ncnc1O2,<rdkit.Chem.rdchem.Mol object at 0x000001D6A0221580>
CHEMBL4096207,5.16,C=CC(=O)Nc1cc(Nc2cc(-c3cccc(NC(=O)c4cc5c(s4)CCCC5)c3C)cn(C)c2=O)ccc1C(=O)N1CCOCC1,<rdkit.Chem.rdchem.Mol object at 0x000001D6A02215F0>
CHEMBL1242028,5.16,CC(C)n1nc(-c2cc(F)c(O)cc2F)c2c(N)ncnc21,<rdkit.Chem.rdchem.Mol object at 0x000001D6A0221660>
CHEMBL1821894,5.16,COc1ccc(C2=NN(c3nc(-c4ccccc4)cs3)C(c3ccc(OC)cc3)C2)cc1,<rdkit.Chem.rdchem.Mol object at 0x000001D6A02216D0>
CHEMBL144402,5.16,N#C/C(=C\c1ccc(O)c(O)c1)C(=O)NCCCN1CCN(CCCNC(=O)/C(C#N)=C/c2ccc(O)c(O)c2)CC1,<rdkit.Chem.rdchem.Mol object at 0x000001D6A0221740>
CHEMBL3325478,5.16,CCOC(=O)C1=C(N)N(c2cccnc2)C2=C(C(=O)CCC2)C1c1cc2cc(C)ccc2n2nnnc12,<rdkit.Chem.rdchem.Mol object at 0x000001D6A02217B0>
CHEMBL170997,5.16,CC(C)CCCC(C)CCOC(=O)c1cc(NCc2cc(O)ccc2O)ccc1O,<rdkit.Chem.rdchem.Mol object at 0x000001D6A0221820>
CHEMBL46946,5.16,O=CN/C=C/c1ccc(O)c(O)c1,<rdkit.Chem.rdchem.Mol object at 0x000001D6A0221890>
CHEMBL1172917,5.16,NC(=S)N1N=C(c2ccc(Cl)c(Cl)c2)CC1c1ccc(Br)cc1,<rdkit.Chem.rdchem.Mol object at 0x000001D6A0221900>
CHEMBL4106341,5.16,Cc1[nH]c2ncnc(NC3CCCCC3)c2c1C,<rdkit.Chem.rdchem.Mol object at 0x000001D6A0221970>
CHEMBL57300,5.16,N#CC(C#N)=C1CCc2c1ccc(O)c2O,<rdkit.Chem.rdchem.Mol object at 0x000001D6A02219E0>
CHEMBL131715,5.16,CO[C@H]1[C@@H](N(C)C(=O)c2ccc(Cl)cc2)C[C@@H]2O[C@@]1(C)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,<rdkit.Chem.rdchem.Mol object at 0x000001D6A0221A50>
CHEMBL490775,5.16,C[C@H](NC(=O)[C@H](C)NC(=O)c1ccc(S(=O)(=O)Oc2ccc(/C=C/[N+](=O)[O-])cc2)cc1)C(=O)O,<rdkit.Chem.rdchem.Mol object at 0x000001D6A0221AC0>
CHEMBL117554,5.16,Clc1ccc(CNc2ncnc3ccccc23)cc1,<rdkit.Chem.rdchem.Mol object at 0x000001D6A0221B30>
CHEMBL342929,5.16,CNC(=O)c1c(SSc2c(C(=O)NC)c3ccccc3n2C)n(C)c2ccccc12,<rdkit.Chem.rdchem.Mol object at 0x000001D6A0221BA0>
CHEMBL171727,5.16,CCOC(=O)Cc1cc(NCc2cc(O)ccc2O)ccc1O,<rdkit.Chem.rdchem.Mol object at 0x000001D6A0221C10>
CHEMBL56543,5.16,N#C/C(=C\c1ccc(O)c(O)c1)C(=O)NCc1ccccc1,<rdkit.Chem.rdchem.Mol object at 0x000001D6A0221C80>
CHEMBL334439,5.16,CCN(CC)CCn1c([Se][Se]c2c(C(=O)NC)c3ccccc3n2CCN(CC)CC)c(C(=O)NC)c2ccccc21,<rdkit.Chem.rdchem.Mol object at 0x000001D6A0221CF0>
CHEMBL336410,5.16,O=C(NCc1ccccc1)[C@H](Cc1c([Se][Se]c2[nH]c3ccccc3c2C[C@@H](NC(=O)C(F)(F)F)C(=O)NCc2ccccc2)[nH]c2ccccc12)NC(=O)C(F)(F)F,<rdkit.Chem.rdchem.Mol object at 0x000001D6A0221D60>
CHEMBL75188,5.16,Cc1cc(C)c(C)c(-c2cc3cnc(NCCCN4CCN(C)CC4)nc3nc2NC(=O)NC(C)(C)C)c1C,<rdkit.Chem.rdchem.Mol object at 0x000001D6A0221DD0>
CHEMBL160566,5.16,Cn1c(SSc2c(C#N)c3ccccc3n2C)c(C#N)c2ccccc21,<rdkit.Chem.rdchem.Mol object at 0x000001D6A0221E40>
CHEMBL311133,5.16,C[C@@H](NC(=O)[C@@H](C)NC(=O)c1ccc(S(=O)(=O)Oc2ccc(/C=C/[N+](=O)[O-])cc2)cc1)C(=O)O,<rdkit.Chem.rdchem.Mol object at 0x000001D6A0221EB0>
CHEMBL4215703,5.16,Cc1cc(=O)n(-c2ccc(F)cc2)nc1C(=O)Nc1ccc(Oc2ncnc3ccsc23)c(F)c1,<rdkit.Chem.rdchem.Mol object at 0x000001D6A0221F20>
CHEMBL3425655,5.16,COc1cc(N2CCN(C)CC2)ccc1Nc1ncc(Cl)c(Oc2cccc(NC(=O)/C(C#N)=C/c3ccc(F)cc3)c2)n1,<rdkit.Chem.rdchem.Mol object at 0x000001D6A0221F90>
CHEMBL1641993,5.16,N#Cc1cnc(Nc2cccc(Br)c2)c2cc(NC(=O)CCN3CCOCC3)ccc12,<rdkit.Chem.rdchem.Mol object at 0x000001D6A0222040>
CHEMBL386998,5.15,COc1cc2c(cc1OC)Oc1ncnc(Nc3ccc(F)cc3)c1NC2,<rdkit.Chem.rdchem.Mol object at 0x000001D6A02220B0>
CHEMBL523122,5.15,COCCOc1cc2ncnc(Nc3c(Cl)ccc4c3OCO4)c2cc1NC(=O)[C@@H]1CCCN1,<rdkit.Chem.rdchem.Mol object at 0x000001D6A0222120>
CHEMBL81073,5.15,COc1cc2ncc(C#N)c(Nc3cc(OC)c(OC)c(OC)c3)c2cc1OC,<rdkit.Chem.rdchem.Mol object at 0x000001D6A0222190>
CHEMBL3221550,5.15,CCCOC(=O)Nc1ccc(Nc2ncnc3cc(OC)c(OC)cc23)cc1.Cl,<rdkit.Chem.rdchem.Mol object at 0x000001D6A0222200>
CHEMBL2018748,5.15,CCCOC(=O)Nc1ccc(Nc2ncnc3cc(OC)c(OC)cc23)cc1,<rdkit.Chem.rdchem.Mol object at 0x000001D6A0222270>
CHEMBL2316146,5.15,COc1cc(/C=C2\CCC/C(=C\c3ccc(Br)cc3)C2=O)cc(OC)c1,<rdkit.Chem.rdchem.Mol object at 0x000001D6A02222E0>
CHEMBL58436,5.15,c1cc(Nc2nccc(-c3cccnc3)n2)cc(OCCn2ccnc2)c1,<rdkit.Chem.rdchem.Mol object at 0x000001D6A0222350>
CHEMBL2064397,5.14,CN(c1ccccc1)c1ncnc2cc3oc(=O)n(CCCN4CCOCC4)c3cc12,<rdkit.Chem.rdchem.Mol object at 0x000001D6A02223C0>
CHEMBL3221553,5.14,COC(=O)Nc1cc(Nc2ncnc3cc(OC)c(OC)cc23)ccc1C.Cl,<rdkit.Chem.rdchem.Mol object at 0x000001D6A0222430>
CHEMBL1173602,5.14,NC(=S)N1N=C(c2ccc(Cl)c(Cl)c2)CC1c1ccccc1Cl,<rdkit.Chem.rdchem.Mol object at 0x000001D6A02224A0>
CHEMBL4101735,5.14,CN(C)C/C=C/C(=O)N1CCC[C@@H](n2nc(-c3cccc(C(F)(F)F)c3)c3c(N)ncnc32)C1,<rdkit.Chem.rdchem.Mol object at 0x000001D6A0222510>
CHEMBL4779194,5.14,C=CCSSCCC(=O)OCCCOc1cc2ncnc(Nc3cccc(Br)c3)c2cc1OC,<rdkit.Chem.rdchem.Mol object at 0x000001D6A0222580>
CHEMBL3425664,5.14,COc1cc(N2CCN(C)CC2)ccc1Nc1ncc(Cl)c(Oc2cccc(NC(=O)/C(C#N)=C/C3CC3)c2)n1,<rdkit.Chem.rdchem.Mol object at 0x000001D6A02225F0>
CHEMBL4282482,5.14,Clc1ccc(-c2cn3nc(-c4ccccc4)nc3s2)cc1,<rdkit.Chem.rdchem.Mol object at 0x000001D6A0222660>
CHEMBL1812435,5.14,COc1ccc(/C=C/C(=O)Nc2ccc3ncnc(Nc4cccc(Br)c4)c3c2)cc1,<rdkit.Chem.rdchem.Mol object at 0x000001D6A02226D0>
CHEMBL101683,5.14,O=C(Nc1ccc(Cl)cc1)c1ccccc1NCc1ccncc1,<rdkit.Chem.rdchem.Mol object at 0x000001D6A0222740>
CHEMBL540292,5.14,CN(C)CC(CSc1ccccc1)C(=O)c1ccc(OCc2ccccc2)cc1.Cl,<rdkit.Chem.rdchem.Mol object at 0x000001D6A02227B0>
CHEMBL4083815,5.14,O=c1c2ccccc2nc(-c2ccccc2)n1-c1nnc(-c2ccccc2Cl)s1,<rdkit.Chem.rdchem.Mol object at 0x000001D6A0222820>
CHEMBL599524,5.14,CCCCCCCOC(=O)COc1cc(O)c2c(=O)cc(-c3ccccc3)oc2c1,<rdkit.Chem.rdchem.Mol object at 0x000001D6A0222890>
CHEMBL3085377,5.14,CCN(CC)[C@@](C)(C#Cc1ncnc2cc(OC)c(OC)cc12)c1ccccc1,<rdkit.Chem.rdchem.Mol object at 0x000001D6A0222900>
CHEMBL2018761,5.14,COC(=O)Nc1cc(Nc2ncnc3cc(OC)c(OC)cc23)ccc1C,<rdkit.Chem.rdchem.Mol object at 0x000001D6A0222970>
CHEMBL369967,5.13,CCNCc1cn2ncnc(Nc3ccc4c(cnn4Cc4ccccc4)c3)c2c1CC,<rdkit.Chem.rdchem.Mol object at 0x000001D6A02229E0>
CHEMBL386365,5.13,COc1cc2c(cc1OC)Oc1ncnc(Nc3cccc(C)c3)c1NC2,<rdkit.Chem.rdchem.Mol object at 0x000001D6A0222A50>
CHEMBL1929308,5.13,CC(C)(C)c1ccc(-c2nnc(SCc3ccccc3)o2)cc1,<rdkit.Chem.rdchem.Mol object at 0x000001D6A0222AC0>
CHEMBL1998736,5.13,O=C(/C=C/c1ccccc1)Nc1ccccc1F,<rdkit.Chem.rdchem.Mol object at 0x000001D6A0222B30>
CHEMBL1241776,5.13,CC(C)n1nc(-c2ccc3nc[nH]c(=O)c3c2)c2c(N)ncnc21,<rdkit.Chem.rdchem.Mol object at 0x000001D6A0222BA0>
CHEMBL155293,5.13,O=C(CCc1c(SSc2[nH]c3ccccc3c2CCC(=O)NCc2ccc(C(=O)O)cc2)[nH]c2ccccc12)NCc1ccc(C(=O)O)cc1,<rdkit.Chem.rdchem.Mol object at 0x000001D6A0222C10>
CHEMBL3586178,5.13,O=C1N=C(N2CCC[C@H]2C(=O)Nc2ccc3ncnc(Nc4cccc(Cl)c4)c3c2)S/C1=C/c1cccnc1Cl,<rdkit.Chem.rdchem.Mol object at 0x000001D6A0222C80>
CHEMBL336174,5.13,NC(Cc1c(SSc2[nH]c3ccccc3c2CC(N)C(=O)NCc2ccccc2)[nH]c2ccccc12)C(=O)NCc1ccccc1,<rdkit.Chem.rdchem.Mol object at 0x000001D6A0222CF0>
CHEMBL1172916,5.13,Cc1ccc(C2CC(c3ccc(Cl)c(Cl)c3)=NN2C(N)=S)cc1,<rdkit.Chem.rdchem.Mol object at 0x000001D6A0222D60>
CHEMBL1172980,5.13,NC(=S)N1N=C(c2ccc(Cl)c(Cl)c2)CC1c1ccc(Cl)cc1,<rdkit.Chem.rdchem.Mol object at 0x000001D6A0222DD0>
