molecule_chembl_id,type,value,units,pchembl_value
CHEMBL4782320,IC50,0.493,uM,6.31
CHEMBL448154,IC50,0.49,uM,6.31
CHEMBL373025,IC50,0.49,uM,6.31
CHEMBL4469900,IC50,499.0,nM,6.3
CHEMBL4514452,IC50,500.0,nM,6.3
CHEMBL1254523,IC50,0.5,uM,6.3
CHEMBL1290177,Ki,0.5,uM,6.3
CHEMBL4447196,IC50,0.5,uM,6.3
CHEMBL352954,IC50,0.5,uM,6.3
CHEMBL76444,IC50,0.5,uM,6.3
CHEMBL63356,IC50,0.5,uM,6.3
CHEMBL543904,IC50,0.5,uM,6.3
CHEMBL215973,IC50,0.5,uM,6.3
CHEMBL570918,IC50,0.5,uM,6.3
CHEMBL533849,IC50,0.5,uM,6.3
CHEMBL25450,IC50,0.5,uM,6.3
CHEMBL4209588,IC50,0.5,uM,6.3
CHEMBL293584,IC50,0.5,uM,6.3
CHEMBL4439066,IC50,500.0,nM,6.3
CHEMBL169920,IC50,0.5,uM,6.3
CHEMBL428534,IC50,0.5,uM,6.3
CHEMBL175840,IC50,0.5,uM,6.3
CHEMBL4529308,IC50,498.1,nM,6.3
CHEMBL4448712,IC50,499.0,nM,6.3
CHEMBL3753157,IC50,495.3,nM,6.3
CHEMBL4765122,IC50,0.504,uM,6.3
CHEMBL77803,IC50,0.5,uM,6.3
CHEMBL3985086,IC50,506.0,nM,6.3
CHEMBL245212,IC50,500.0,nM,6.3
CHEMBL144908,IC50,0.5,uM,6.3
CHEMBL396079,IC50,0.5,uM,6.3
CHEMBL3092316,IC50,0.505,uM,6.3
CHEMBL172973,IC50,0.5,uM,6.3
CHEMBL453502,IC50,0.5,uM,6.3
CHEMBL391675,IC50,0.5,uM,6.3
CHEMBL3896615,IC50,500.0,nM,6.3
CHEMBL169757,IC50,0.5,uM,6.3
CHEMBL78700,IC50,0.5,uM,6.3
CHEMBL4786797,IC50,505.1,nM,6.3
CHEMBL3933568,IC50,502.0,nM,6.3
CHEMBL4225571,IC50,0.51,uM,6.29
CHEMBL3960911,IC50,0.519,uM,6.29
CHEMBL3775148,IC50,518.6,nM,6.29
CHEMBL4552429,IC50,511.0,nM,6.29
CHEMBL4762604,IC50,513.63,nM,6.29
CHEMBL3930270,IC50,0.51,uM,6.29
CHEMBL185853,IC50,0.51,uM,6.29
CHEMBL332096,IC50,0.508,uM,6.29
CHEMBL325589,IC50,0.51,uM,6.29
CHEMBL2048790,IC50,510.0,nM,6.29
CHEMBL3758981,Ki,519.0,nM,6.29
CHEMBL3237948,IC50,0.51,uM,6.29
CHEMBL939,IC50,0.515,uM,6.29
CHEMBL3219508,IC50,0.51,uM,6.29
CHEMBL3916644,IC50,0.509,uM,6.29
CHEMBL4525935,IC50,519.0,nM,6.29
CHEMBL3622641,IC50,510.2,nM,6.29
CHEMBL4096014,IC50,518.0,nM,6.29
CHEMBL2070045,IC50,0.51,uM,6.29
CHEMBL179074,IC50,0.519,uM,6.29
CHEMBL4064224,IC50,525.0,nM,6.28
CHEMBL4225565,IC50,529.0,nM,6.28
CHEMBL293991,IC50,0.53,uM,6.28
CHEMBL4537004,IC50,528.0,nM,6.28
CHEMBL3237931,IC50,0.525,uM,6.28
CHEMBL3923650,IC50,0.522,uM,6.28
CHEMBL4099089,Ki,0.52,uM,6.28
CHEMBL2324873,IC50,0.52,uM,6.28
CHEMBL4587222,IC50,0.52,uM,6.28
CHEMBL3823520,IC50,529.4,nM,6.28
CHEMBL3219503,IC50,0.52,uM,6.28
CHEMBL3087202,IC50,525.0,nM,6.28
CHEMBL3951754,IC50,0.531,uM,6.28
CHEMBL247916,IC50,0.53,uM,6.28
CHEMBL3622652,IC50,520.2,nM,6.28
CHEMBL1928958,IC50,523.0,nM,6.28
CHEMBL2324870,IC50,0.53,uM,6.28
CHEMBL4780534,IC50,541.7,nM,6.27
CHEMBL474323,IC50,533.0,nM,6.27
CHEMBL1242385,IC50,0.539,uM,6.27
CHEMBL269620,IC50,0.54,uM,6.27
CHEMBL3233764,IC50,0.542,uM,6.27
CHEMBL103014,IC50,538.0,nM,6.27
CHEMBL1242755,IC50,0.54,uM,6.27
CHEMBL3085277,IC50,538.0,nM,6.27
CHEMBL4087570,IC50,539.2,nM,6.27
CHEMBL93284,IC50,540.0,nM,6.27
CHEMBL4063421,IC50,549.6,nM,6.26
CHEMBL1241578,IC50,0.55,uM,6.26
CHEMBL3092318,IC50,0.543,uM,6.26
CHEMBL606964,IC50,545.0,nM,6.26
CHEMBL2426282,IC50,0.55,uM,6.26
CHEMBL308582,IC50,0.55,uM,6.26
CHEMBL4465727,IC50,0.55,uM,6.26
CHEMBL3234736,IC50,0.55,uM,6.26
CHEMBL4468148,IC50,550.0,nM,6.26
CHEMBL3092312,IC50,0.544,uM,6.26
CHEMBL3633775,IC50,0.543,uM,6.26
CHEMBL327023,IC50,0.55,uM,6.26
CHEMBL458997,IC50,0.55,uM,6.26
CHEMBL3622621,IC50,560.4,nM,6.25
CHEMBL73710,IC50,0.56,uM,6.25
CHEMBL305660,IC50,0.5591,uM,6.25
CHEMBL4796408,IC50,569.41,nM,6.25
CHEMBL4758107,IC50,561.0,nM,6.25
CHEMBL591288,IC50,0.56,uM,6.25
CHEMBL4450843,IC50,562.0,nM,6.25
CHEMBL4213519,IC50,559.8,nM,6.25
CHEMBL12131,IC50,0.564,uM,6.25
CHEMBL117326,IC50,0.56,uM,6.25
CHEMBL340660,IC50,0.56,uM,6.25
CHEMBL4634127,IC50,0.569,uM,6.25
CHEMBL592480,IC50,0.56,uM,6.25
CHEMBL3612570,IC50,0.56,uM,6.25
CHEMBL55204,IC50,0.56,uM,6.25
CHEMBL4225777,IC50,556.0,nM,6.25
CHEMBL3676347,IC50,568.0,nM,6.25
CHEMBL4471845,IC50,570.0,nM,6.24
CHEMBL328244,IC50,574.0,nM,6.24
CHEMBL3774451,IC50,582.17,nM,6.24
CHEMBL1242198,IC50,0.576,uM,6.24
CHEMBL4643903,IC50,0.578,uM,6.24
CHEMBL4591391,IC50,570.0,nM,6.24
CHEMBL1242475,IC50,0.571,uM,6.24
CHEMBL3234737,IC50,0.575,uM,6.24
CHEMBL307026,IC50,0.57,uM,6.24
CHEMBL2070191,IC50,0.57,uM,6.24
CHEMBL246493,IC50,0.57,uM,6.24
CHEMBL3219505,IC50,0.57,uM,6.24
CHEMBL3622633,IC50,573.6,nM,6.24
CHEMBL1242115,IC50,0.579,uM,6.24
CHEMBL4878421,IC50,578.0,nM,6.24
CHEMBL92824,IC50,577.0,nM,6.24
CHEMBL362233,IC50,0.574,uM,6.24
CHEMBL300083,IC50,0.58,uM,6.24
CHEMBL3263965,IC50,0.572,uM,6.24
CHEMBL601040,IC50,0.58,uM,6.24
CHEMBL1241491,IC50,0.575,uM,6.24
CHEMBL3921664,IC50,570.0,nmol/L,6.24
CHEMBL170724,IC50,0.57,uM,6.24
CHEMBL2064389,IC50,0.57,uM,6.24
CHEMBL281300,IC50,0.59,uM,6.23
CHEMBL333851,IC50,588.0,nM,6.23
CHEMBL4447225,IC50,0.592,uM,6.23
CHEMBL3941175,IC50,0.593,uM,6.23
CHEMBL1289976,Ki,0.59,uM,6.23
CHEMBL1830276,IC50,0.59,uM,6.23
CHEMBL3219504,IC50,0.59,uM,6.23
CHEMBL3676390,IC50,589.0,nM,6.23
CHEMBL3787327,Ki,590.0,nM,6.23
CHEMBL3628800,IC50,590.0,nM,6.23
CHEMBL2312654,IC50,0.59,uM,6.23
CHEMBL3894726,IC50,587.0,nmol/L,6.23
CHEMBL1683960,IC50,0.59,uM,6.23
CHEMBL3893810,IC50,593.0,nmol/L,6.23
CHEMBL2347968,IC50,589.0,nM,6.23
CHEMBL4453276,IC50,587.6,nM,6.23
CHEMBL3774712,IC50,594.5,nM,6.23
CHEMBL4519408,IC50,598.0,nM,6.22
CHEMBL173478,IC50,0.6,uM,6.22
CHEMBL442749,IC50,0.6,uM,6.22
CHEMBL2385991,IC50,0.6,uM,6.22
CHEMBL505705,IC50,0.6,uM,6.22
CHEMBL2333163,IC50,0.6,uM,6.22
CHEMBL166765,IC50,0.6,uM,6.22
CHEMBL3416630,IC50,600.0,nM,6.22
CHEMBL4065984,IC50,600.0,nM,6.22
CHEMBL3353404,IC50,0.6,uM,6.22
CHEMBL591897,IC50,0.6,uM,6.22
CHEMBL4072620,IC50,595.2,nM,6.22
CHEMBL53552,IC50,603.0,nM,6.22
CHEMBL3905284,IC50,601.0,nmol/L,6.22
CHEMBL358746,IC50,0.6,uM,6.22
CHEMBL3416631,IC50,600.0,nM,6.22
CHEMBL3746473,IC50,0.6,uM,6.22
CHEMBL144589,IC50,0.6,uM,6.22
CHEMBL4225828,IC50,596.0,nM,6.22
CHEMBL555797,IC50,0.6,uM,6.22
CHEMBL4073278,IC50,606.5,nM,6.22
CHEMBL538909,IC50,6.0,10'-1microM,6.22
CHEMBL1947126,IC50,623.0,nM,6.21
CHEMBL1233882,IC50,0.61,uM,6.21
CHEMBL290106,IC50,0.614,uM,6.21
CHEMBL3975598,IC50,611.0,nM,6.21
CHEMBL598407,IC50,614.0,nM,6.21
CHEMBL4758204,IC50,622.64,nM,6.21
CHEMBL194349,IC50,0.61,uM,6.21
CHEMBL57323,IC50,0.61,uM,6.21
CHEMBL4073523,Ki,0.61,uM,6.21
CHEMBL1173718,IC50,0.62,uM,6.21
CHEMBL4793639,IC50,617.33,nM,6.21
CHEMBL4462528,IC50,617.0,nM,6.21
CHEMBL245868,IC50,0.62,uM,6.21
CHEMBL472544,IC50,0.62,uM,6.21
CHEMBL3092306,IC50,0.635,uM,6.2
CHEMBL3237929,IC50,0.638,uM,6.2
CHEMBL1242666,IC50,0.638,uM,6.2
CHEMBL4776833,IC50,638.4,nM,6.2
CHEMBL3416593,IC50,629.0,nM,6.2
CHEMBL1928956,IC50,627.0,nM,6.2
CHEMBL501050,IC50,630.0,nM,6.2
CHEMBL4061645,IC50,630.0,nM,6.2
CHEMBL4289577,IC50,632.8,nM,6.2
CHEMBL572028,IC50,0.63,uM,6.2
CHEMBL1821875,IC50,0.63,uM,6.2
CHEMBL2070197,IC50,0.63,uM,6.2
CHEMBL4102288,IC50,626.0,nM,6.2
CHEMBL3975588,IC50,650.0,nM,6.19
CHEMBL4212326,IC50,652.0,nM,6.19
CHEMBL3671537,IC50,652.0,nM,6.19
CHEMBL4534719,IC50,650.0,nM,6.19
CHEMBL3263373,IC50,0.65,uM,6.19
CHEMBL184750,IC50,0.65,uM,6.19
CHEMBL4094157,Ki,0.64,uM,6.19
CHEMBL3903707,IC50,650.0,nM,6.19
CHEMBL4227278,IC50,0.644,uM,6.19
CHEMBL4536115,IC50,0.65,uM,6.19
CHEMBL1683956,IC50,0.64,uM,6.19
CHEMBL178265,IC50,0.65,uM,6.19
CHEMBL3699616,IC50,650.0,nM,6.19
CHEMBL4208712,IC50,0.65,uM,6.19
CHEMBL323630,IC50,0.65,uM,6.19
CHEMBL1934621,IC50,0.65,uM,6.19
CHEMBL246492,IC50,0.64,uM,6.19
CHEMBL4095253,IC50,642.7,nM,6.19
CHEMBL4226562,IC50,0.641,uM,6.19
CHEMBL4798527,IC50,0.6509999999999999,uM,6.19
CHEMBL4218154,IC50,649.0,nM,6.19
CHEMBL4588202,IC50,649.0,nM,6.19
CHEMBL4060727,Ki,0.64,uM,6.19
CHEMBL3218424,IC50,0.65,uM,6.19
CHEMBL4520286,IC50,654.0,nM,6.18
CHEMBL91428,IC50,0.66,uM,6.18
CHEMBL1090353,IC50,660.0,nM,6.18
CHEMBL4533742,EC50,666.0,nM,6.18
CHEMBL3612598,IC50,0.66,uM,6.18
CHEMBL77342,IC50,0.657,uM,6.18
CHEMBL251315,IC50,662.0,nM,6.18
CHEMBL2325087,IC50,0.66,uM,6.18
CHEMBL4790553,IC50,0.6556,uM,6.18
CHEMBL1645469,IC50,0.66,uM,6.18
CHEMBL1242026,IC50,0.663,uM,6.18
CHEMBL4756049,IC50,666.0,nM,6.18
CHEMBL2385968,IC50,0.66,uM,6.18
CHEMBL382041,IC50,671.0,nM,6.17
CHEMBL4069229,IC50,680.0,nM,6.17
CHEMBL4078920,IC50,673.0,nM,6.17
CHEMBL4077228,IC50,673.0,nM,6.17
CHEMBL601719,IC50,681.0,nM,6.17
CHEMBL593292,IC50,0.67,uM,6.17
CHEMBL542887,IC50,0.67,uM,6.17
CHEMBL3234755,IC50,0.68,uM,6.17
CHEMBL3905552,IC50,668.0,nM,6.17
CHEMBL111434,IC50,0.67,uM,6.17
CHEMBL4208649,Ki,0.68,uM,6.17
CHEMBL291701,IC50,684.0,nM,6.17
CHEMBL4208829,IC50,673.0,nM,6.17
CHEMBL1290071,Ki,0.68,uM,6.17
CHEMBL589560,IC50,0.67,uM,6.17
CHEMBL451347,IC50,680.0,nM,6.17
CHEMBL208240,IC50,676.0,nM,6.17
CHEMBL1645465,IC50,0.67,uM,6.17
CHEMBL2325090,IC50,0.68,uM,6.17
CHEMBL3890526,IC50,670.0,nM,6.17
CHEMBL128001,IC50,0.67,uM,6.17
CHEMBL3741762,IC50,0.68,uM,6.17
CHEMBL4854693,IC50,675.0,nM,6.17
CHEMBL4462971,IC50,0.7,uM,6.16
CHEMBL3092297,IC50,0.699,uM,6.16
CHEMBL245277,IC50,0.69,uM,6.16
CHEMBL3237935,IC50,0.698,uM,6.16
CHEMBL7939,IC50,0.7,uM,6.16
CHEMBL597096,IC50,0.692,uM,6.16
CHEMBL2070048,IC50,0.7,uM,6.16
CHEMBL144842,IC50,0.7,uM,6.16
CHEMBL436511,IC50,0.69,uM,6.16
CHEMBL2437461,IC50,691.0,nM,6.16
CHEMBL144760,IC50,0.7,uM,6.16
CHEMBL521887,IC50,0.7,uM,6.16
CHEMBL4099254,IC50,0.7,uM,6.16
CHEMBL1830271,IC50,0.7,uM,6.16
CHEMBL3758585,IC50,0.69,uM,6.16
CHEMBL53898,IC50,0.7,uM,6.16
CHEMBL419022,IC50,0.7,uM,6.16
CHEMBL4647325,IC50,0.69,uM,6.16
CHEMBL176309,IC50,0.7,uM,6.16
CHEMBL67027,IC50,0.7,uM,6.16
CHEMBL216048,IC50,0.7,uM,6.16
CHEMBL353028,IC50,0.7,uM,6.16
CHEMBL552634,IC50,0.7,uM,6.16
CHEMBL54475,IC50,688.0,nM,6.16
CHEMBL3931223,IC50,690.0,nM,6.16
CHEMBL3671564,IC50,698.0,nM,6.16
CHEMBL3715932,Ki,0.7,uM,6.16
CHEMBL367442,IC50,0.7,uM,6.16
CHEMBL6246,IC50,0.69,uM,6.16
CHEMBL1221700,IC50,0.689,uM,6.16
CHEMBL4873202,IC50,0.69,uM,6.16
CHEMBL3903249,IC50,698.3,nM,6.16
CHEMBL195204,IC50,0.698,uM,6.16
CHEMBL2325098,IC50,0.71,uM,6.15
CHEMBL4093535,IC50,715.0,nM,6.15
CHEMBL3939300,IC50,0.714,uM,6.15
CHEMBL3087209,IC50,708.5,nM,6.15
CHEMBL2179124,IC50,712.0,nM,6.15
CHEMBL4795888,IC50,710.0,nM,6.15
CHEMBL4441404,IC50,0.71,uM,6.15
CHEMBL242131,IC50,704.0,nM,6.15
CHEMBL4204566,IC50,713.0,nM,6.15
CHEMBL231885,IC50,0.71,uM,6.15
CHEMBL572031,IC50,0.72,uM,6.14
CHEMBL166766,IC50,0.73,uM,6.14
CHEMBL3740907,IC50,0.72,uM,6.14
CHEMBL1271950,IC50,0.72,uM,6.14
CHEMBL391738,IC50,720.0,nM,6.14
CHEMBL4072392,IC50,0.72,uM,6.14
CHEMBL92006,IC50,0.73,uM,6.14
CHEMBL604992,IC50,0.73,uM,6.14
CHEMBL1257912,IC50,0.726,uM,6.14
CHEMBL4066684,IC50,725.3,nM,6.14
CHEMBL298679,IC50,0.72,uM,6.14
CHEMBL126996,IC50,0.72,uM,6.14
CHEMBL3797963,IC50,730.5,nM,6.14
CHEMBL462162,IC50,0.72,uM,6.14
CHEMBL2112990,IC50,0.719,uM,6.14
CHEMBL3759203,IC50,0.73,uM,6.14
CHEMBL1928959,IC50,721.0,nM,6.14
CHEMBL2216827,IC50,737.0,nM,6.13
CHEMBL1242295,IC50,0.734,uM,6.13
CHEMBL496,IC50,0.7486,uM,6.13
CHEMBL152984,IC50,742.0,nM,6.13
CHEMBL4787483,IC50,739.0,nM,6.13
CHEMBL4649213,IC50,0.74,uM,6.13
CHEMBL3759696,Ki,732.0,nM,6.13
CHEMBL4777554,IC50,735.0,nM,6.13
CHEMBL3758954,Ki,747.0,nM,6.13
CHEMBL3916141,IC50,0.747,uM,6.13
CHEMBL355019,IC50,0.74,uM,6.13
CHEMBL149512,IC50,740.0,nM,6.13
CHEMBL153409,IC50,732.0,nM,6.13
CHEMBL2152252,IC50,739.0,nM,6.13
CHEMBL1784637,IC50,736.0,nM,6.13
CHEMBL117710,IC50,756.0,nM,6.12
CHEMBL4465558,IC50,765.0,nM,6.12
CHEMBL4293134,IC50,754.0,nM,6.12
CHEMBL116547,IC50,0.75,uM,6.12
CHEMBL3919271,EC50,750.0,nM,6.12
CHEMBL4285894,IC50,0.752,uM,6.12
CHEMBL4082783,IC50,0.75,uM,6.12
CHEMBL589589,IC50,0.75,uM,6.12
CHEMBL355269,IC50,0.75,uM,6.12
CHEMBL440935,IC50,0.768,uM,6.12
CHEMBL1242289,IC50,0.768,uM,6.12
CHEMBL4288648,IC50,0.751,uM,6.12
CHEMBL1242572,IC50,0.76,uM,6.12
CHEMBL4855312,IC50,754.3,nM,6.12
CHEMBL4069586,IC50,0.75,uM,6.12
CHEMBL3758875,IC50,0.76,uM,6.12
CHEMBL3904787,IC50,763.0,nM,6.12
CHEMBL4213609,IC50,750.0,nM,6.12
CHEMBL1242199,IC50,0.751,uM,6.12
CHEMBL4763960,IC50,773.24,nM,6.11
CHEMBL427315,IC50,0.77,uM,6.11
CHEMBL4276965,IC50,779.0,nM,6.11
CHEMBL407534,IC50,780.0,nM,6.11
CHEMBL179458,IC50,0.77,uM,6.11
CHEMBL4793944,IC50,782.8,nM,6.11
CHEMBL2426278,IC50,0.77,uM,6.11
CHEMBL3612585,IC50,0.78,uM,6.11
CHEMBL3233766,IC50,0.77,uM,6.11
CHEMBL234580,IC50,0.78,uM,6.11
CHEMBL570709,IC50,0.77,uM,6.11
CHEMBL2408823,IC50,0.78,uM,6.11
CHEMBL4077349,IC50,0.78,uM,6.11
CHEMBL89940,IC50,770.0,nM,6.11
CHEMBL330668,IC50,0.78,uM,6.11
CHEMBL1242750,IC50,0.775,uM,6.11
CHEMBL122243,IC50,0.8,uM,6.1
CHEMBL2018749,IC50,0.8,uM,6.1
CHEMBL4214496,IC50,0.8,uM,6.1
CHEMBL514016,IC50,0.8,uM,6.1
CHEMBL3676350,IC50,796.0,nM,6.1
CHEMBL355853,IC50,0.8,uM,6.1
CHEMBL175409,IC50,0.8,uM,6.1
CHEMBL368296,IC50,0.8,uM,6.1
CHEMBL176815,IC50,0.8,uM,6.1
CHEMBL3938358,EC50,800.0,nM,6.1
CHEMBL2070193,IC50,0.79,uM,6.1
CHEMBL22978,IC50,0.797,uM,6.1
CHEMBL588119,IC50,0.7944,uM,6.1
CHEMBL2385985,IC50,0.8,uM,6.1
CHEMBL3221551,IC50,0.8,uM,6.1
CHEMBL201307,IC50,0.8,uM,6.1
CHEMBL3233761,IC50,0.799,uM,6.1
CHEMBL78257,IC50,0.8,uM,6.1
CHEMBL168285,IC50,0.79,uM,6.1
CHEMBL4287629,IC50,792.0,nM,6.1
CHEMBL263788,IC50,0.79,uM,6.1
CHEMBL428039,IC50,799.3,nM,6.1
CHEMBL490569,IC50,8.0,10'-1microM,6.1
CHEMBL2385975,IC50,0.8,uM,6.1
CHEMBL262276,IC50,0.8,uM,6.1
CHEMBL216039,IC50,0.8,uM,6.1
CHEMBL326280,IC50,0.79,uM,6.1
CHEMBL3741436,IC50,0.79,uM,6.1
CHEMBL24026,IC50,0.8,uM,6.1
CHEMBL2426280,IC50,0.79,uM,6.1
CHEMBL3219506,IC50,0.8,uM,6.1
CHEMBL324718,IC50,0.81,uM,6.09
CHEMBL594228,IC50,0.805,uM,6.09
CHEMBL93635,IC50,810.0,nM,6.09
CHEMBL90541,IC50,0.82,uM,6.09
CHEMBL328277,IC50,0.82,uM,6.09
CHEMBL4209187,Ki,0.81,uM,6.09
CHEMBL4226937,IC50,805.0,nM,6.09
CHEMBL247127,IC50,0.81,uM,6.09
CHEMBL4529183,IC50,0.82,uM,6.09
CHEMBL3939588,IC50,817.0,nM,6.09
CHEMBL2347967,IC50,820.0,nM,6.09
CHEMBL3633936,IC50,0.812,uM,6.09
CHEMBL1821873,IC50,0.82,uM,6.09
CHEMBL4075015,IC50,0.81,uM,6.09
CHEMBL4757145,IC50,807.0,nM,6.09
CHEMBL4207951,IC50,805.0,nM,6.09
CHEMBL4171115,IC50,0.812,umol/L,6.09
CHEMBL307062,IC50,0.82,uM,6.09
CHEMBL1928957,IC50,821.0,nM,6.09
CHEMBL14874,IC50,830.0,nM,6.08
CHEMBL117697,IC50,842.0,nM,6.08
CHEMBL3901943,IC50,0.83,uM,6.08
CHEMBL1173455,IC50,0.83,uM,6.08
CHEMBL3774609,IC50,823.9,nM,6.08
CHEMBL4165126,IC50,838.5,nM,6.08
CHEMBL3774982,IC50,829.2,nM,6.08
CHEMBL340438,IC50,0.84,uM,6.08
CHEMBL355891,IC50,0.83,uM,6.08
CHEMBL4217913,IC50,842.3,nM,6.08
CHEMBL95320,IC50,0.85,uM,6.07
CHEMBL2385974,IC50,0.85,uM,6.07
CHEMBL4638194,IC50,0.844,uM,6.07
CHEMBL3347498,IC50,0.85,uM,6.07
CHEMBL3092298,IC50,0.859,uM,6.07
CHEMBL4441921,IC50,844.0,nM,6.07
CHEMBL293261,IC50,0.85,uM,6.07
CHEMBL3740577,IC50,0.86,uM,6.07
CHEMBL431191,IC50,0.86,uM,6.07
CHEMBL3921446,IC50,0.857,uM,6.07
CHEMBL144791,IC50,0.85,uM,6.07
CHEMBL1760035,IC50,0.853,uM,6.07
CHEMBL3759002,Ki,844.0,nM,6.07
CHEMBL204330,IC50,873.0,nM,6.06
CHEMBL3917657,IC50,0.87,uM,6.06
CHEMBL1080812,IC50,0.867,uM,6.06
CHEMBL51028,IC50,0.88,uM,6.06
CHEMBL3741219,IC50,0.88,uM,6.06
CHEMBL1090352,IC50,870.0,nM,6.06
CHEMBL3735952,IC50,0.88,uM,6.06
CHEMBL3087201,IC50,864.0,nM,6.06
CHEMBL3809045,IC50,0.88,uM,6.06
CHEMBL54471,IC50,0.88,uM,6.06
CHEMBL4077064,IC50,874.0,nM,6.06
CHEMBL3671547,IC50,866.0,nM,6.06
CHEMBL3740105,IC50,0.88,uM,6.06
CHEMBL119982,IC50,0.87,uM,6.06
CHEMBL1928708,IC50,0.87,uM,6.06
CHEMBL4166436,IC50,865.0,nM,6.06
CHEMBL3237930,IC50,0.877,uM,6.06
CHEMBL3774926,IC50,0.88,uM,6.06
CHEMBL592004,IC50,0.87,uM,6.06
CHEMBL3676342,IC50,876.0,nM,6.06
CHEMBL3092299,IC50,0.884,uM,6.05
CHEMBL2018757,IC50,0.9,uM,6.05
CHEMBL3676346,IC50,894.0,nM,6.05
CHEMBL426124,IC50,0.9,uM,6.05
CHEMBL4435619,IC50,0.89,uM,6.05
CHEMBL2018760,IC50,0.9,uM,6.05
CHEMBL2018756,IC50,0.9,uM,6.05
CHEMBL50,IC50,0.9,uM,6.05
CHEMBL3913728,IC50,898.0,nmol/L,6.05
CHEMBL2047029,IC50,0.9,uM,6.05
CHEMBL2403108,IC50,0.9,uM,6.05
CHEMBL175726,IC50,0.894,uM,6.05
CHEMBL490780,IC50,9.0,10'-1microM,6.05
CHEMBL4089120,IC50,889.0,nM,6.05
CHEMBL4083567,Ki,0.9,uM,6.05
CHEMBL98,IC50,0.9,uM,6.05
CHEMBL2048793,IC50,890.0,nM,6.05
CHEMBL336409,IC50,0.9,uM,6.05
CHEMBL4166038,IC50,890.0,nM,6.05
CHEMBL4226151,IC50,892.0,nM,6.05
CHEMBL4753008,IC50,900.0,nM,6.05
CHEMBL3221561,IC50,0.9,uM,6.05
CHEMBL3353406,IC50,0.9,uM,6.05
CHEMBL4103893,IC50,888.2,nM,6.05
CHEMBL2385976,IC50,0.9,uM,6.05
CHEMBL3736508,IC50,0.882,uM,6.05
CHEMBL4207316,IC50,0.9,uM,6.05
CHEMBL4553484,IC50,892.0,nM,6.05
CHEMBL3098325,IC50,0.9,uM,6.05
CHEMBL329161,IC50,897.0,nM,6.05
CHEMBL3221556,IC50,0.9,uM,6.05
CHEMBL122397,IC50,0.9,uM,6.05
CHEMBL3944572,IC50,0.881,uM,6.05
CHEMBL217090,IC50,0.9,uM,6.05
CHEMBL3604917,IC50,0.9,uM,6.05
CHEMBL3221554,IC50,0.9,uM,6.05
CHEMBL169200,IC50,0.9,uM,6.05
CHEMBL3604920,IC50,0.9,uM,6.05
CHEMBL1241241,IC50,0.922,uM,6.04
CHEMBL4283517,IC50,901.0,nM,6.04
CHEMBL4088941,Ki,0.91,uM,6.04
CHEMBL4463563,IC50,903.0,nM,6.04
CHEMBL441083,IC50,910.0,nM,6.04
CHEMBL116525,IC50,0.91,uM,6.04
CHEMBL511623,IC50,918.0,nM,6.04
CHEMBL4579805,IC50,923.0,nM,6.04
CHEMBL3237945,IC50,0.91,uM,6.04
CHEMBL2070201,IC50,0.92,uM,6.04
CHEMBL94019,IC50,0.91,uM,6.04
CHEMBL1242112,IC50,0.908,uM,6.04
CHEMBL104779,IC50,0.91,uM,6.04
CHEMBL131193,IC50,0.91,uM,6.04
CHEMBL399735,IC50,921.0,nM,6.04
CHEMBL4290375,IC50,0.901,uM,6.04
CHEMBL432428,IC50,0.94,uM,6.03
CHEMBL1812571,IC50,0.94,uM,6.03
CHEMBL2325104,IC50,0.94,uM,6.03
CHEMBL54474,IC50,940.0,nM,6.03
CHEMBL3676338,IC50,924.0,nM,6.03
CHEMBL1241586,IC50,0.937,uM,6.03
CHEMBL590109,IC50,0.94,uM,6.03
CHEMBL4533337,IC50,0.93,uM,6.03
CHEMBL4289682,IC50,944.0,nM,6.03
CHEMBL4288761,IC50,933.0,nM,6.03
CHEMBL4211341,Ki,0.93,uM,6.03
CHEMBL342792,IC50,0.94,uM,6.03
CHEMBL274732,IC50,0.93,uM,6.03
CHEMBL283682,IC50,0.94,uM,6.03
CHEMBL3133906,IC50,0.931,uM,6.03
CHEMBL4562744,IC50,937.0,nM,6.03
CHEMBL4206140,Ki,0.94,uM,6.03
CHEMBL589831,IC50,0.94,uM,6.03
CHEMBL115440,IC50,0.93,uM,6.03
CHEMBL293749,IC50,0.93,uM,6.03
CHEMBL2029427,IC50,929.0,nM,6.03
CHEMBL3397276,IC50,0.95,umol/L,6.02
CHEMBL438805,IC50,0.95,uM,6.02
CHEMBL1242024,IC50,0.954,uM,6.02
CHEMBL114593,IC50,0.96,uM,6.02
CHEMBL3651854,IC50,0.96,uM,6.02
CHEMBL4293326,IC50,0.951,uM,6.02
CHEMBL2048791,IC50,960.0,nM,6.02
CHEMBL1230790,IC50,0.954,uM,6.02
CHEMBL1242384,IC50,0.955,uM,6.02
CHEMBL2408824,IC50,0.96,uM,6.02
CHEMBL196548,IC50,0.95,uM,6.02
CHEMBL3676392,IC50,956.0,nM,6.02
CHEMBL592211,IC50,0.96,uM,6.02
CHEMBL4865792,IC50,946.0,nM,6.02
CHEMBL4861796,IC50,0.96,uM,6.02
CHEMBL1241490,IC50,0.964,uM,6.02
CHEMBL4071151,IC50,0.96,uM,6.02
CHEMBL1645464,IC50,0.95,uM,6.02
CHEMBL3814825,EC50,0.98,uM,6.01
CHEMBL3930539,IC50,987.0,nM,6.01
