,molecule_chembl_id,pIC50,smile,ROMol,MW,HBA,HBD,LogP,rule_of_five_conform
6472,CHEMBL1172419,4.54,CC(=O)N1N=C(c2ccc(Cl)c(Cl)c2)CC1c1ccccc1,<rdkit.Chem.rdchem.Mol object at 0x000001D6A0233EB0>,332.04831842799996,2,0,4.691000000000003,yes
6473,CHEMBL187007,4.54,COc1cc2ncnc(Nc3cc(NC(=O)c4cccc(N(C)C)c4)ccc3Cl)c2cc1OC,<rdkit.Chem.rdchem.Mol object at 0x000001D6A0233F20>,477.156767308,7,2,5.362300000000005,yes
6474,CHEMBL147761,4.54,Cc1c[nH]c(/C=C2\C(=O)Nc3cccc(C)c32)c1CCC(=O)O,<rdkit.Chem.rdchem.Mol object at 0x000001D6A0233F90>,310.1317424359999,2,3,3.141440000000001,yes
6475,CHEMBL347854,4.54,Cc1ccc(S(=O)(=O)c2c(SSc3[nH]c4ccccc4c3S(=O)(=O)c3ccc(C)cc3)[nH]c3ccccc23)cc1,<rdkit.Chem.rdchem.Mol object at 0x000001D6A0234040>,604.0618912479999,6,2,7.731040000000006,no
6476,CHEMBL279481,4.54,O=C1NC(=O)c2c1c1c3cccc(O)c3[nH]c1c1[nH]c3c(O)cccc3c21,<rdkit.Chem.rdchem.Mol object at 0x000001D6A02340B0>,357.074955832,4,5,3.2504,yes
6477,CHEMBL71,4.54,CN(C)CCCN1c2ccccc2Sc2ccc(Cl)cc21,<rdkit.Chem.rdchem.Mol object at 0x000001D6A0234120>,318.09574728800004,3,0,4.894400000000004,yes
6478,CHEMBL1910273,4.53,Nc1scc2c1c(Nc1ccc(S(N)(=O)=O)cc1)nc1ncnc(N)c12,<rdkit.Chem.rdchem.Mol object at 0x000001D6A0234190>,387.05721465600016,9,4,1.7948999999999997,yes
6479,CHEMBL602645,4.53,CCCN(CCC)C(=O)c1ccc(N(CCCl)CCCl)cc1,<rdkit.Chem.rdchem.Mol object at 0x000001D6A0234200>,344.142218812,2,0,4.232800000000004,yes
6480,CHEMBL91,4.53,Clc1ccc(COC(Cn2ccnc2)c2ccc(Cl)cc2Cl)c(Cl)c1,<rdkit.Chem.rdchem.Mol object at 0x000001D6A0234270>,413.98602378799995,3,0,6.454800000000002,yes
6481,CHEMBL187431,4.53,Cc1ccc(Nc2ncnn3c(C)ccc23)cc1O,<rdkit.Chem.rdchem.Mol object at 0x000001D6A02342E0>,254.116761068,5,2,2.795340000000001,yes
6482,CHEMBL2283259,4.53,CC(C)(C)NC(=O)/C=C/c1ccccc1,<rdkit.Chem.rdchem.Mol object at 0x000001D6A0234350>,203.131014164,1,1,2.6145000000000005,yes
6483,CHEMBL2312652,4.52,CN1CCC(NC(=O)c2cnc(Nc3cc(Cl)cc(Cl)c3)nc2N[C@@H]2COC[C@H]2O)CC1,<rdkit.Chem.rdchem.Mol object at 0x000001D6A02343C0>,480.14434405199995,8,4,2.5226000000000006,yes
6484,CHEMBL148514,4.52,COc1cccc(-c2ccc3c(c2)NC(=O)/C3=C\c2[nH]cc(CCC(=O)O)c2C)c1,<rdkit.Chem.rdchem.Mol object at 0x000001D6A0234430>,402.15795718399994,3,3,4.508620000000001,yes
6485,CHEMBL2312645,4.52,COc1ccccc1CNc1ncc(C(=O)NC2CCN(C)CC2)c(NC2CCCC2)n1,<rdkit.Chem.rdchem.Mol object at 0x000001D6A02344A0>,438.27432432800003,7,3,3.275800000000001,yes
6486,CHEMBL539807,4.52,COc1cc2ncnc(N(C)c3cccc(C(F)(F)F)c3)c2cc1OC.Cl,<rdkit.Chem.rdchem.Mol object at 0x000001D6A0234510>,399.096139124,5,0,4.855500000000004,yes
6487,CHEMBL4640482,4.52,C=C1CC(CBr)(c2ccc(F)cc2)OC1=O,<rdkit.Chem.rdchem.Mol object at 0x000001D6A0234580>,283.98481988,2,0,2.9190000000000014,yes
6488,CHEMBL2312646,4.52,CN1CCC(NC(=O)c2cnc(NCc3cc(Cl)ccc3Cl)nc2NC2CCCC2)CC1,<rdkit.Chem.rdchem.Mol object at 0x000001D6A02345F0>,476.18581494,6,3,4.574000000000003,yes
6489,CHEMBL2064388,4.52,O=c1oc2cc3ncnc(Nc4ccccc4O)c3cc2n1CCCN1CCOCC1,<rdkit.Chem.rdchem.Mol object at 0x000001D6A0234660>,421.17500421600005,9,2,2.7092,yes
6490,CHEMBL2312649,4.52,CN1CCC(NC(=O)c2cnc(Nc3cc(Cl)cc(Cl)c3)nc2NC2CCC(N(C)C)CC2)CC1,<rdkit.Chem.rdchem.Mol object at 0x000001D6A02346D0>,519.2280141,7,3,4.6357000000000035,yes
6491,CHEMBL495617,4.52,CCCN1CCC(n2cc(CNc3cc(Cl)c4ncc(C#N)c(Nc5ccc(F)c(Cl)c5)c4c3)nn2)CC1,<rdkit.Chem.rdchem.Mol object at 0x000001D6A0234740>,552.171976444,8,2,6.546480000000004,no
6492,CHEMBL4455321,4.52,Cn1cc(NC(=O)c2cccc(NS(=O)(=O)c3ccc(Cl)cc3)c2)cn1,<rdkit.Chem.rdchem.Mol object at 0x000001D6A02347B0>,390.0553390200001,5,2,3.1266000000000007,yes
6493,CHEMBL589119,4.51,CCCCN(CCCC)C(=O)c1ccc(N(CCCl)CCCl)cc1,<rdkit.Chem.rdchem.Mol object at 0x000001D6A0234820>,372.17351894,2,0,5.013000000000005,yes
6494,CHEMBL1254363,4.51,Cc1ccccc1Cc1cc2c(N(C)c3cccc(Br)c3)nc(N)nc2[nH]1,<rdkit.Chem.rdchem.Mol object at 0x000001D6A0234890>,421.0902077400001,4,2,4.969720000000003,yes
6495,CHEMBL1946847,4.51,CNc1nc(N/N=C/c2ccc(O)cc2)nc(Nc2ccccc2)n1,<rdkit.Chem.rdchem.Mol object at 0x000001D6A0234900>,335.149458164,8,4,2.8085000000000004,yes
6496,CHEMBL2337371,4.51,CC(C)(C)C(=O)Nc1nc(Nc2cccc(F)c2)c2c(n1)[nH]c1cccc(Cl)c12,<rdkit.Chem.rdchem.Mol object at 0x000001D6A0234970>,411.12621612800007,4,3,5.631800000000003,yes
6497,CHEMBL366831,4.51,CNc1ncnc2c1c(-c1ccccc1)cn2-c1ccccc1,<rdkit.Chem.rdchem.Mol object at 0x000001D6A02349E0>,300.137496512,4,1,4.129200000000003,yes
6498,CHEMBL3353397,4.51,C=CC(=O)Nc1cc(Nc2ncc(Cl)c(-c3cnn4ccccc34)n2)c(OC)cc1N1CCN(C(=O)[C@@H]2CCCCN2)CC1,<rdkit.Chem.rdchem.Mol object at 0x000001D6A0234A50>,615.247313628,10,3,4.112100000000002,yes
6499,CHEMBL1946845,4.51,CNc1nc(N/N=C\c2ccc(OC)cc2)nc(Nc2ccccc2)n1,<rdkit.Chem.rdchem.Mol object at 0x000001D6A0234AC0>,349.165108228,8,3,3.1115000000000013,yes
6500,CHEMBL422899,4.51,CC(C)(C)ONC(=O)Cc1cc(/N=C/c2cc(O)ccc2O)ccc1O,<rdkit.Chem.rdchem.Mol object at 0x000001D6A0234B30>,358.152871804,6,4,2.9428000000000014,yes
6501,CHEMBL201865,4.51,COC(=O)c1c(OCCN(C)C)c2ccccc2c2oc3c(c12)C(=O)c1ccccc1C3=O,<rdkit.Chem.rdchem.Mol object at 0x000001D6A0234BA0>,443.13688739199995,7,0,4.088400000000004,yes
6502,CHEMBL425083,4.51,COc1cc2c(cc1OC)Sc1nc(C)nc(Nc3cccc(Br)c3)c1NC2,<rdkit.Chem.rdchem.Mol object at 0x000001D6A0234C10>,458.0412089480001,7,2,5.385020000000003,yes
6503,CHEMBL589590,4.5,CCCCN(Cc1cc(Br)cc(Br)c1O)C(=S)Nc1ccccc1,<rdkit.Chem.rdchem.Mol object at 0x000001D6A0234C80>,469.96630846,2,2,5.916300000000004,yes
6504,CHEMBL592141,4.5,COc1cccc(/C=N/NC2=NC(=O)CS2)c1,<rdkit.Chem.rdchem.Mol object at 0x000001D6A0234CF0>,249.057197592,5,1,1.2480999999999998,yes
6505,CHEMBL589259,4.5,CC(C)(C)NC(=O)c1ccc(N(CCCl)CCCl)cc1,<rdkit.Chem.rdchem.Mol object at 0x000001D6A0234D60>,316.11091868399996,2,1,3.4989000000000026,yes
6506,CHEMBL348116,4.5,N#CCc1c(SSc2[nH]c3ccccc3c2CC#N)[nH]c2ccccc12,<rdkit.Chem.rdchem.Mol object at 0x000001D6A0234DD0>,374.06598844800004,4,2,5.580760000000003,yes
6507,CHEMBL4068254,4.5,c1ccc(-c2nnc(Cc3nc4ccccc4[nH]3)o2)cc1,<rdkit.Chem.rdchem.Mol object at 0x000001D6A0234E40>,276.101111004,4,1,3.2037000000000013,yes
6508,CHEMBL201511,4.5,COc1cc(C2=C(c3c[nH]c4ccccc34)C(=O)NC2=O)cc(OC)c1OC,<rdkit.Chem.rdchem.Mol object at 0x000001D6A0234EB0>,378.1215716759999,5,2,2.7609000000000004,yes
6509,CHEMBL1171273,4.5,COc1ccccc1/C=C/C(=O)OCCn1c([N+](=O)[O-])cnc1C,<rdkit.Chem.rdchem.Mol object at 0x000001D6A0234F20>,331.11682064400003,7,0,2.3649199999999997,yes
6510,CHEMBL172517,4.5,CCOc1cc(O)c2c(=O)cc(-c3ccccc3)oc2c1,<rdkit.Chem.rdchem.Mol object at 0x000001D6A0234F90>,282.089208928,4,1,3.564300000000002,yes
6511,CHEMBL3586175,4.5,O=C1N=C(N2CCC[C@H]2C(=O)Nc2ccc3ncnc(Nc4cccc(Cl)c4)c3c2)S/C1=C/c1ccc(Br)s1,<rdkit.Chem.rdchem.Mol object at 0x000001D6A0235040>,637.9961056600001,8,2,6.9242000000000035,no
6512,CHEMBL146694,4.5,COc1ccccc1-c1ccc2c(c1)NC(=O)/C2=C\c1[nH]c(C)c(CCC(=O)O)c1C,<rdkit.Chem.rdchem.Mol object at 0x000001D6A02350B0>,416.17360724799994,3,3,4.817040000000003,yes
6513,CHEMBL3237941,4.49,Cc1nn(-c2ccccc2)c(Cl)c1C1C(C#N)=C(N)N(c2cccnc2)C2=C1C(=O)CC(C)(C)C2,<rdkit.Chem.rdchem.Mol object at 0x000001D6A0235120>,484.17783710000003,7,1,5.170000000000004,yes
6514,CHEMBL808,4.49,Clc1ccc(COC(Cn2ccnc2)c2ccc(Cl)cc2Cl)cc1,<rdkit.Chem.rdchem.Mol object at 0x000001D6A0235190>,380.02499614,3,0,5.801400000000003,yes
6515,CHEMBL591706,4.49,CCCCN(Cc1cccc(Cl)c1O)C(=O)Nc1ccccc1,<rdkit.Chem.rdchem.Mol object at 0x000001D6A0235200>,332.129155592,2,2,4.879800000000005,yes
6516,CHEMBL4083493,4.48,Clc1ccc2nc(Cc3nnc(-c4ccccc4Cl)o3)[nH]c2c1,<rdkit.Chem.rdchem.Mol object at 0x000001D6A0235270>,344.0231663,4,1,4.510500000000001,yes
6517,CHEMBL83837,4.48,COC(=O)Cc1c(SSc2c(CC(=O)OC)c3ccccc3n2C)n(C)c2ccccc12,<rdkit.Chem.rdchem.Mol object at 0x000001D6A02352E0>,468.11774924800005,8,0,4.900400000000004,yes
6518,CHEMBL1094784,4.48,FC(F)(F)c1cccc(Nc2ncnc3[nH]c(Cc4ccc(Cl)cc4Cl)cc23)c1,<rdkit.Chem.rdchem.Mol object at 0x000001D6A0235350>,436.046936436,3,2,6.617900000000002,yes
6519,CHEMBL1828883,4.48,COc1ccc(CC(=O)NS(=O)(=O)c2ccc(Cl)cc2)cc1,<rdkit.Chem.rdchem.Mol object at 0x000001D6A02353C0>,339.033206608,4,1,2.3962000000000003,yes
6520,CHEMBL606466,4.48,COc1cc2c(Nc3ccc(-c4nc5ccccc5s4)c(O)c3)ncnc2cc1OCCCN1CCN(C)CC1,<rdkit.Chem.rdchem.Mol object at 0x000001D6A0235430>,556.225659884,10,2,5.380600000000006,no
6521,CHEMBL1830260,4.48,COc1ccccc1/C=C/C(=N/NC(N)=S)c1ccccc1,<rdkit.Chem.rdchem.Mol object at 0x000001D6A02354A0>,311.109233164,3,2,2.945900000000001,yes
6522,CHEMBL3800448,4.47,CC(O)c1cccc(NC(=O)c2cc3ccccc3[nH]2)c1,<rdkit.Chem.rdchem.Mol object at 0x000001D6A0235510>,280.121177752,2,3,3.4735000000000005,yes
6523,CHEMBL1242756,4.47,Cn1nc(-c2ccc3ncccc3c2)c2c(N)ncnc21,<rdkit.Chem.rdchem.Mol object at 0x000001D6A0235580>,276.112344384,6,1,2.1606999999999994,yes
6524,CHEMBL3798556,4.46,CC(O)c1ccc(NC(=O)c2cc3ccccc3[nH]2)cc1,<rdkit.Chem.rdchem.Mol object at 0x000001D6A02355F0>,280.121177752,2,3,3.4735000000000014,yes
6525,CHEMBL1929312,4.46,Cc1ccc(-c2nnc(SCc3ccccc3)o2)c(O)c1,<rdkit.Chem.rdchem.Mol object at 0x000001D6A0235660>,298.07759868799997,5,1,4.042920000000001,yes
6526,CHEMBL3098318,4.46,NS(=O)(=O)c1ccc(Nc2nc(Cl)nc3cc4c(cc23)OCO4)cc1,<rdkit.Chem.rdchem.Mol object at 0x000001D6A02356D0>,378.018953512,7,2,2.4029,yes
6527,CHEMBL144632,4.46,N#C/C(=C\c1cc(O)c(O)c([N+](=O)[O-])c1)C(=O)NCCCNC(=O)/C(C#N)=C/c1cc(O)c(O)c([N+](=O)[O-])c1,<rdkit.Chem.rdchem.Mol object at 0x000001D6A0235740>,538.108440776,12,6,1.4620599999999997,no
6528,CHEMBL521155,4.46,Nc1ncnc2c1ncn2CC(=O)c1c[nH]c2ccccc12,<rdkit.Chem.rdchem.Mol object at 0x000001D6A02357B0>,292.10725900399996,6,2,1.7727,yes
6529,CHEMBL2437470,4.46,C=CC(=O)Nc1ccc(-n2c(=O)c(C)nc3cnc(Nc4ccc(OC)cc4)nc32)cc1,<rdkit.Chem.rdchem.Mol object at 0x000001D6A0235820>,428.1596885,8,2,3.3608200000000013,yes
6530,CHEMBL76904,4.46,N#CC(C#N)=Cc1ccc(O)c(O)c1,<rdkit.Chem.rdchem.Mol object at 0x000001D6A0235890>,186.042927432,4,2,1.52836,yes
6531,CHEMBL4552065,4.46,Cn1cc(NC(=O)c2cccc(NS(=O)(=O)c3ccccc3)c2)cn1,<rdkit.Chem.rdchem.Mol object at 0x000001D6A0235900>,356.09431137200005,5,2,2.4732000000000003,yes
6532,CHEMBL171000,4.46,O=C(O)Cc1cc(/N=C/c2cc(O)ccc2O)ccc1O,<rdkit.Chem.rdchem.Mol object at 0x000001D6A0235970>,287.079372516,5,4,2.1811000000000003,yes
6533,CHEMBL79621,4.46,COC(=O)Cc1c(SSSc2[nH]c3ccccc3c2CC(=O)OC)[nH]c2ccccc12,<rdkit.Chem.rdchem.Mol object at 0x000001D6A02359E0>,472.05852011999997,7,2,5.5278000000000045,yes
6534,CHEMBL589503,4.45,O=C(NC1CCCC1)c1ccc(N(CCCl)CCCl)cc1,<rdkit.Chem.rdchem.Mol object at 0x000001D6A0235A50>,328.11091868399996,2,1,3.6430000000000025,yes
6535,CHEMBL1944923,4.45,CC(=O)Nc1ccc(S(=O)(=O)Nc2nc3ccccc3nc2Nc2ccc(C(=O)O)cc2)cc1,<rdkit.Chem.rdchem.Mol object at 0x000001D6A0235AC0>,477.11068970800005,7,4,3.8308000000000018,yes
6536,CHEMBL589165,4.44,O=C1CSC(NN=C2CCCCCC2)=N1,<rdkit.Chem.rdchem.Mol object at 0x000001D6A0235B30>,225.0935831,4,1,1.9156000000000002,yes
6537,CHEMBL118321,4.44,COc1cc(C=C(C#N)C#N)cc(CSc2ccccc2C(=O)O)c1O,<rdkit.Chem.rdchem.Mol object at 0x000001D6A0235BA0>,366.0674279279999,6,2,3.8218600000000023,yes
6538,CHEMBL3098319,4.44,COc1cc2nc(Cl)nc(Nc3ccc(N(C)C)cc3)c2cc1OC,<rdkit.Chem.rdchem.Mol object at 0x000001D6A0235C10>,358.11965352799996,6,1,4.110000000000002,yes
6539,CHEMBL524820,4.43,C[C@@H](O)c1c(O)cc2c(c1O)C(=O)c1c(O)cc(O)cc1C2=O,<rdkit.Chem.rdchem.Mol object at 0x000001D6A0235C80>,316.058302724,7,5,1.3376999999999997,yes
6540,CHEMBL590962,4.43,CCCCN(Cc1cccc(Br)c1O)C(=O)Nc1ccccc1,<rdkit.Chem.rdchem.Mol object at 0x000001D6A0235CF0>,376.07864001200005,2,2,4.9889000000000046,yes
6541,CHEMBL119987,4.43,COc1cc(/C=C(\C#N)C(N)=O)cc(CSc2ccccc2C(=O)O)c1O,<rdkit.Chem.rdchem.Mol object at 0x000001D6A0235D60>,384.07799261199995,6,3,2.783580000000001,yes
6542,CHEMBL76905,4.43,N#CC(C#N)=Cc1cc(O)cc(O)c1,<rdkit.Chem.rdchem.Mol object at 0x000001D6A0235DD0>,186.042927432,4,2,1.52836,yes
6543,CHEMBL4522594,4.43,Cn1cc(NC(=O)c2ccc(NS(=O)(=O)c3ccccc3)cc2)cn1,<rdkit.Chem.rdchem.Mol object at 0x000001D6A0235E40>,356.09431137200005,5,2,2.4732000000000003,yes
6544,CHEMBL3098326,4.42,COc1cc2nc(Cl)nc(Nc3ccc(NC(C)=O)cc3)c2cc1OC,<rdkit.Chem.rdchem.Mol object at 0x000001D6A0235EB0>,372.098918084,6,2,4.0024000000000015,yes
6545,CHEMBL2283258,4.42,CCCCCCCCCCCCNC(=O)/C=C/c1ccccc1,<rdkit.Chem.rdchem.Mol object at 0x000001D6A0235F20>,315.256214676,1,1,5.736900000000006,yes
6546,CHEMBL1929304,4.42,O=[N+]([O-])c1ccccc1-c1nnc(SCc2ccccc2)o1,<rdkit.Chem.rdchem.Mol object at 0x000001D6A0235F90>,313.052112212,6,0,3.9371000000000027,yes
6547,CHEMBL3799332,4.42,O=C(Nc1ccc(C(O)c2ccccc2)cc1)c1cc2ccccc2[nH]1,<rdkit.Chem.rdchem.Mol object at 0x000001D6A0236040>,342.13682781600005,2,3,4.501900000000003,yes
6548,CHEMBL1929306,4.42,CCOc1ccccc1-c1nnc(SCc2ccccc2)o1,<rdkit.Chem.rdchem.Mol object at 0x000001D6A02360B0>,312.09324875199997,5,0,4.427600000000003,yes
6549,CHEMBL435831,4.42,O=C(Cc1c(SSc2[nH]c3ccccc3c2CC(=O)NCc2ccccc2)[nH]c2ccccc12)NCc1ccccc1,<rdkit.Chem.rdchem.Mol object at 0x000001D6A0236120>,590.1810182,4,4,7.166400000000006,no
6550,CHEMBL4251297,4.41,Oc1ccc(Nc2nnnc3sc4c(c23)CCC4)cc1,<rdkit.Chem.rdchem.Mol object at 0x000001D6A0236190>,284.073182004,6,2,3.0242000000000013,yes
6551,CHEMBL2337368,4.41,CC(C)c1ccc(Nc2nc(NC(=O)C(C)(C)C)nc3[nH]c4cccc(Cl)c4c23)cc1,<rdkit.Chem.rdchem.Mol object at 0x000001D6A0236200>,435.182588132,4,3,6.616100000000005,yes
6552,CHEMBL1828881,4.41,COc1ccc(CC(=O)NS(=O)(=O)c2ccc(C)cc2)cc1,<rdkit.Chem.rdchem.Mol object at 0x000001D6A0236270>,319.08782902400003,4,1,2.0512200000000003,yes
6553,CHEMBL2337364,4.41,Nc1nc(Nc2ccc(Cl)cc2F)c2c(n1)[nH]c1cccc(Cl)c12,<rdkit.Chem.rdchem.Mol object at 0x000001D6A02362E0>,361.0297289,4,3,4.8828000000000005,yes
6554,CHEMBL483234,4.4,C[C@H](NC(=O)c1ccc(S(=O)(=O)Oc2ccc(/C=C/[N+](=O)[O-])cc2)cc1)C(=O)N[C@@H](C)C(=O)OC(C)(C)C,<rdkit.Chem.rdchem.Mol object at 0x000001D6A0236350>,547.162450508,9,2,2.6664000000000003,yes
6555,CHEMBL312451,4.4,C[C@@H](NC(=O)c1ccc(S(=O)(=O)Oc2ccc(/C=C/[N+](=O)[O-])cc2)cc1)C(=O)N[C@H](C)C(=O)OC(C)(C)C,<rdkit.Chem.rdchem.Mol object at 0x000001D6A02363C0>,547.162450508,9,2,2.6664000000000003,yes
6556,CHEMBL726,4.4,OCCN1CCN(CCCN2c3ccccc3Sc3ccc(C(F)(F)F)cc32)CC1,<rdkit.Chem.rdchem.Mol object at 0x000001D6A0236430>,437.17486811199996,5,1,4.308100000000003,yes
6557,CHEMBL4074782,4.4,Cc1ccccc1-c1nnc(Cc2nc3ccccc3[nH]2)o1,<rdkit.Chem.rdchem.Mol object at 0x000001D6A02364A0>,290.11676106799996,4,1,3.5121200000000012,yes
6558,CHEMBL291313,4.4,N#CC(C#N)=C1C(=O)Nc2ccc([N+](=O)[O-])cc21,<rdkit.Chem.rdchem.Mol object at 0x000001D6A0236510>,240.028339988,5,1,1.3476599999999999,yes
6559,CHEMBL591053,4.39,O=C1CSC(NN=C2CCCCC2)=N1,<rdkit.Chem.rdchem.Mol object at 0x000001D6A0236580>,211.077933036,4,1,1.5255,yes
6560,CHEMBL498249,4.39,CO[C@H](C)c1c(O)cc2c(c1O)C(=O)c1c(cc(O)c(O)c1O)C2=O,<rdkit.Chem.rdchem.Mol object at 0x000001D6A02365F0>,346.06886740799996,8,5,1.6974000000000014,yes
6561,CHEMBL293250,4.39,Cn1c(SSc2c(C(=O)Nc3ccccc3)c3cc(O)ccc3n2C)c(C(=O)Nc2ccccc2)c2cc(O)ccc21,<rdkit.Chem.rdchem.Mol object at 0x000001D6A0236660>,594.1395473120001,8,4,7.3852000000000055,no
6562,CHEMBL1944925,4.39,O=C(NNC(=O)c1ncc(Cc2ccsc2)s1)Nc1ccccc1,<rdkit.Chem.rdchem.Mol object at 0x000001D6A02366D0>,358.05581768800005,5,3,3.2619000000000016,yes
6563,CHEMBL2337362,4.38,CC(C)c1ccc(Nc2nc(N)nc3[nH]c4cccc(Cl)c4c23)cc1,<rdkit.Chem.rdchem.Mol object at 0x000001D6A0236740>,351.125073256,4,3,5.213700000000003,yes
6564,CHEMBL123046,4.38,Oc1ccc(NCc2cc(O)ccc2O)cc1,<rdkit.Chem.rdchem.Mol object at 0x000001D6A02367B0>,231.089543276,4,4,2.4154999999999998,yes
6565,CHEMBL2437300,4.38,CN1CCN(C(=O)Cn2c(-c3ccccc3)csc2=N)CC1,<rdkit.Chem.rdchem.Mol object at 0x000001D6A0236820>,316.13578226,5,1,1.47007,yes
6566,CHEMBL2047245,4.37,CC(C)c1ccc(Nc2nc(N)nc3c2-c2ccccc2C3)cc1,<rdkit.Chem.rdchem.Mol object at 0x000001D6A0236890>,316.16879664,4,2,4.4970000000000026,yes
6567,CHEMBL158797,4.37,Cn1c(SSc2c(C(=O)NCC(O)CO)c3ccccc3n2C)c(C(=O)NCC(O)CO)c2ccccc21,<rdkit.Chem.rdchem.Mol object at 0x000001D6A0236900>,558.1606766799999,10,6,1.6353999999999995,no
6568,CHEMBL293913,4.36,Cn1c(SSc2c(C(=O)Nc3ccccc3)c3ccc(O)cc3n2C)c(C(=O)Nc2ccccc2)c2ccc(O)cc21,<rdkit.Chem.rdchem.Mol object at 0x000001D6A0236970>,594.1395473120001,8,4,7.3852000000000055,no
6569,CHEMBL314146,4.36,CCc1ccc(/C=C2\C(=O)Nc3ccccc32)s1,<rdkit.Chem.rdchem.Mol object at 0x000001D6A02369E0>,255.071785036,2,1,3.803200000000002,yes
6570,CHEMBL154080,4.36,COC(=O)c1ccc(CNC(=O)CCc2c(SSc3[nH]c4ccccc4c3CCC(=O)NCc3ccc(C(=O)OC)cc3)[nH]c3ccccc23)cc1,<rdkit.Chem.rdchem.Mol object at 0x000001D6A0236A50>,734.2232769360002,8,4,7.519800000000006,no
6571,CHEMBL3133912,4.36,C=CC(=O)Nc1ccc2ncnc(Nc3ccc(S(=O)(=O)Nc4nccs4)cc3)c2c1,<rdkit.Chem.rdchem.Mol object at 0x000001D6A0236AC0>,452.07253037199996,8,3,3.755200000000001,yes
6572,CHEMBL591437,4.36,CCCCN(Cc1cccc(C)c1O)C(=S)Nc1ccccc1,<rdkit.Chem.rdchem.Mol object at 0x000001D6A0236B30>,328.160934388,2,2,4.699720000000005,yes
6573,CHEMBL327725,4.36,CC(O)C(/N=C1/C=C(O)/C(=N\C(C(=O)O)C(C)O)C=C1O)C(=O)O,<rdkit.Chem.rdchem.Mol object at 0x000001D6A0236BA0>,342.1063155359999,8,6,-0.5661999999999994,yes
6574,CHEMBL3799956,4.35,O=C(c1ccccc1)c1cccc(NC(=O)c2cc3ccccc3[nH]2)c1,<rdkit.Chem.rdchem.Mol object at 0x000001D6A0236C10>,340.12117775200005,2,2,4.651200000000003,yes
6575,CHEMBL3353412,4.35,C=CC(=O)Nc1cc(Nc2nccc(-c3cn(C)c4ccccc34)n2)c(OC)cc1N(C)CCNC,<rdkit.Chem.rdchem.Mol object at 0x000001D6A0236C80>,485.2539232320001,8,3,4.167600000000002,yes
6576,CHEMBL59099,4.35,NCCCNC(=O)c1cccc(Nc2nccc(-c3cccnc3)n2)c1,<rdkit.Chem.rdchem.Mol object at 0x000001D6A0236CF0>,348.16985926000007,6,3,2.3607999999999993,yes
6577,CHEMBL3970063,4.35,Nc1nc(Nc2cccc(Cl)c2)c2c(n1)-c1ccccc1C2,<rdkit.Chem.rdchem.Mol object at 0x000001D6A0236D60>,308.082874096,4,2,4.027000000000001,yes
6578,CHEMBL1242665,4.35,CC(C)n1nc(-c2ccn3ccnc3c2)c2c(N)ncnc21,<rdkit.Chem.rdchem.Mol object at 0x000001D6A0236DD0>,293.13889348000004,7,1,2.3041,yes
6579,CHEMBL4279863,4.35,O=C(N/N=C/c1cccn1CCCN1CCCC1)Nc1ccc(Oc2ccnc3[nH]ccc23)cc1,<rdkit.Chem.rdchem.Mol object at 0x000001D6A0236E40>,471.23827316800003,6,3,4.798200000000004,yes
6580,CHEMBL4102214,4.35,c1ccc(C(c2ccccc2)c2nnc(Cc3nc4ccccc4[nH]3)o2)cc1,<rdkit.Chem.rdchem.Mol object at 0x000001D6A0236EB0>,366.148061196,4,1,4.716900000000003,yes
6581,CHEMBL4102942,4.35,Clc1ccc(-c2nnc(Cc3nc4ccc(Cl)cc4[nH]3)o2)c(Cl)c1,<rdkit.Chem.rdchem.Mol object at 0x000001D6A0236F20>,377.98419394800004,4,1,5.163900000000002,yes
6582,CHEMBL363607,4.34,Cc1ccc(F)c(C(=O)n2nc(Nc3ccc(S(N)(=O)=O)cc3)nc2C)c1F,<rdkit.Chem.rdchem.Mol object at 0x000001D6A0236F90>,407.08636678,7,2,2.2526399999999995,yes
6583,CHEMBL214744,4.34,COc1cc2c(cc1OC)Sc1nc(C)nc(Nc3ccc(F)c(Cl)c3)c1NC2,<rdkit.Chem.rdchem.Mol object at 0x000001D6A0237040>,432.082302716,7,2,5.415020000000003,yes
6584,CHEMBL4238771,4.34,Clc1ccc(SCc2n[nH]c(-c3ccc(Cl)cc3)n2)cc1,<rdkit.Chem.rdchem.Mol object at 0x000001D6A02370B0>,335.005073712,3,1,5.070800000000003,yes
6585,CHEMBL1095463,4.34,CC(C)c1ccc(Nc2nc(N)nc3[nH]c(Cc4ccc(Cl)cc4Cl)cc23)cc1,<rdkit.Chem.rdchem.Mol object at 0x000001D6A0237120>,425.117401032,4,3,6.304700000000003,yes
6586,CHEMBL3628818,4.34,Clc1ccc(Nc2ncc3c(n2)-c2ccc(Cl)cc2SC3)cc1,<rdkit.Chem.rdchem.Mol object at 0x000001D6A0237190>,359.00507371200007,4,1,5.799700000000002,yes
6587,CHEMBL43417,4.34,N#C/C(=C\c1ccc(Oc2ccccc2)c(I)c1)c1ccccn1,<rdkit.Chem.rdchem.Mol object at 0x000001D6A0237200>,424.00726103600005,3,0,5.542680000000003,yes
6588,CHEMBL1641997,4.34,N#Cc1cnc(Nc2cccc(Br)c2)c2cc(NC(=O)c3ccoc3)ccc12,<rdkit.Chem.rdchem.Mol object at 0x000001D6A0237270>,432.022187756,5,2,5.457880000000002,yes
